,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
125,50400,USB-C Charging Cable,1,11.95,05/12/19 21:28,"317 Park St, Austin, TX 73301"
126,50400,AA Batteries (4-pack),1,3.84,05/12/19 21:28,"317 Park St, Austin, TX 73301"
127,50401,USB-C Charging Cable,2,11.95,05/11/19 09:43,"532 Maple St, San Francisco, CA 94016"
128,50402,Apple Airpods Headphones,1,150.0,05/16/19 22:40,"507 7th St, San Francisco, CA 94016"
129,50403,AAA Batteries (4-pack),2,2.99,05/08/19 20:03,"754 13th St, San Francisco, CA 94016"
130,50404,Apple Airpods Headphones,1,150.0,05/13/19 17:57,"549 Cedar St, Atlanta, GA 30301"
131,50404,USB-C Charging Cable,1,11.95,05/13/19 17:57,"549 Cedar St, Atlanta, GA 30301"
132,50405,Lightning Charging Cable,1,14.95,05/04/19 10:56,"535 Church St, Boston, MA 02215"
133,50406,Lightning Charging Cable,1,14.95,05/31/19 15:31,"595 Cedar St, Los Angeles, CA 90001"
134,50407,USB-C Charging Cable,1,11.95,05/14/19 13:07,"788 Sunset St, Los Angeles, CA 90001"
135,50408,Macbook Pro Laptop,1,1700.0,05/28/19 20:31,"61 Spruce St, San Francisco, CA 94016"
136,50409,Lightning Charging Cable,1,14.95,05/26/19 17:48,"133 11th St, Portland, OR 97035"
137,50410,Google Phone,1,600.0,05/28/19 08:27,"367 Lakeview St, Austin, TX 73301"
138,50411,27in 4K Gaming Monitor,1,389.99,05/10/19 20:46,"476 Cherry St, Portland, ME 04101"
139,50412,27in FHD Monitor,1,149.99,05/03/19 22:02,"752 West St, San Francisco, CA 94016"
140,50413,USB-C Charging Cable,1,11.95,05/18/19 12:15,"422 13th St, San Francisco, CA 94016"
141,50414,Google Phone,1,600.0,05/19/19 14:11,"94 Cherry St, Los Angeles, CA 90001"
142,50415,USB-C Charging Cable,1,11.95,05/04/19 20:08,"577 Dogwood St, Austin, TX 73301"
143,50416,USB-C Charging Cable,1,11.95,05/10/19 23:13,"430 Washington St, Atlanta, GA 30301"
144,50417,USB-C Charging Cable,1,11.95,05/06/19 14:42,"305 Hickory St, Boston, MA 02215"
145,50418,USB-C Charging Cable,1,11.95,05/28/19 16:04,"808 Jackson St, Boston, MA 02215"
146,50419,Google Phone,1,600.0,05/09/19 11:38,"393 7th St, Dallas, TX 75001"
147,50419,USB-C Charging Cable,1,11.95,05/09/19 11:38,"393 7th St, Dallas, TX 75001"
148,50420,AAA Batteries (4-pack),1,2.99,05/28/19 08:10,"692 Hill St, Boston, MA 02215"
149,50421,AAA Batteries (4-pack),1,2.99,05/17/19 17:28,"638 Jackson St, San Francisco, CA 94016"
150,50422,USB-C Charging Cable,1,11.95,05/10/19 14:10,"297 Maple St, New York City, NY 10001"
151,50423,Flatscreen TV,1,300.0,05/25/19 10:07,"501 Elm St, Los Angeles, CA 90001"
152,50424,27in 4K Gaming Monitor,1,389.99,05/03/19 13:42,"487 Lakeview St, San Francisco, CA 94016"
153,50425,Lightning Charging Cable,1,14.95,05/03/19 17:36,"32 Meadow St, Portland, ME 04101"
154,50426,Lightning Charging Cable,1,14.95,05/30/19 12:56,"232 Dogwood St, San Francisco, CA 94016"
155,50427,Google Phone,1,600.0,05/19/19 10:46,"663 South St, San Francisco, CA 94016"
156,50428,Wired Headphones,1,11.99,05/28/19 10:21,"720 14th St, San Francisco, CA 94016"
157,50429,USB-C Charging Cable,1,11.95,05/31/19 14:06,"341 5th St, Dallas, TX 75001"
158,50430,USB-C Charging Cable,1,11.95,05/31/19 23:25,"584 Spruce St, Austin, TX 73301"
159,50431,Bose SoundSport Headphones,1,99.99,05/22/19 11:04,"752 Lincoln St, Los Angeles, CA 90001"
160,50432,27in 4K Gaming Monitor,1,389.99,05/13/19 12:52,"624 13th St, Dallas, TX 75001"
161,50433,27in 4K Gaming Monitor,1,389.99,05/15/19 10:11,"816 Hickory St, San Francisco, CA 94016"
162,50434,Bose SoundSport Headphones,1,99.99,05/12/19 08:13,"8 Sunset St, New York City, NY 10001"
163,50435,AA Batteries (4-pack),2,3.84,05/14/19 13:32,"699 Jackson St, Dallas, TX 75001"
164,50436,Lightning Charging Cable,1,14.95,05/18/19 09:38,"582 Dogwood St, San Francisco, CA 94016"
165,50437,AA Batteries (4-pack),3,3.84,05/19/19 14:01,"665 Meadow St, Los Angeles, CA 90001"
166,50438,Bose SoundSport Headphones,1,99.99,05/30/19 15:45,"577 Highland St, New York City, NY 10001"
167,50439,AAA Batteries (4-pack),2,2.99,05/01/19 20:35,"318 Johnson St, Atlanta, GA 30301"
168,50440,USB-C Charging Cable,1,11.95,05/07/19 08:22,"136 Chestnut St, New York City, NY 10001"
169,50441,Wired Headphones,1,11.99,05/08/19 05:12,"655 6th St, Boston, MA 02215"
170,50442,USB-C Charging Cable,1,11.95,05/16/19 12:22,"289 Maple St, Austin, TX 73301"
171,50443,AA Batteries (4-pack),1,3.84,05/12/19 21:50,"883 Highland St, Portland, ME 04101"
172,50444,20in Monitor,1,109.99,05/03/19 13:53,"24 12th St, San Francisco, CA 94016"
173,50445,Lightning Charging Cable,1,14.95,05/27/19 08:20,"642 4th St, Dallas, TX 75001"
174,50446,ThinkPad Laptop,1,999.99,05/08/19 20:51,"221 5th St, Los Angeles, CA 90001"
175,50447,Apple Airpods Headphones,1,150.0,05/16/19 20:52,"89 Cedar St, San Francisco, CA 94016"
176,50448,Flatscreen TV,1,300.0,05/21/19 19:55,"488 10th St, San Francisco, CA 94016"
177,50449,27in 4K Gaming Monitor,1,389.99,05/16/19 18:58,"829 Cedar St, Seattle, WA 98101"
178,50450,Google Phone,1,600.0,05/23/19 04:29,"179 Lake St, New York City, NY 10001"
179,50451,Wired Headphones,2,11.99,05/27/19 07:46,"303 1st St, Boston, MA 02215"
180,50452,Flatscreen TV,1,300.0,05/02/19 09:34,"499 Madison St, Seattle, WA 98101"
181,50453,Flatscreen TV,1,300.0,05/08/19 07:30,"139 9th St, New York City, NY 10001"
182,50454,Lightning Charging Cable,1,14.95,05/09/19 13:28,"763 8th St, Austin, TX 73301"
183,50455,iPhone,1,700.0,05/27/19 20:08,"591 Lakeview St, Seattle, WA 98101"
184,50456,Lightning Charging Cable,1,14.95,05/14/19 10:58,"498 Jefferson St, Boston, MA 02215"
185,50457,Lightning Charging Cable,1,14.95,05/13/19 19:25,"638 Madison St, New York City, NY 10001"
186,50458,Apple Airpods Headphones,1,150.0,05/12/19 14:50,"291 Hill St, Seattle, WA 98101"
187,50459,AA Batteries (4-pack),1,3.84,05/07/19 09:12,"365 10th St, Los Angeles, CA 90001"
188,50460,Flatscreen TV,1,300.0,05/23/19 17:16,"569 Jefferson St, Los Angeles, CA 90001"
189,50460,AAA Batteries (4-pack),3,2.99,05/23/19 17:16,"569 Jefferson St, Los Angeles, CA 90001"
190,50461,iPhone,1,700.0,05/07/19 22:41,"984 Maple St, Los Angeles, CA 90001"
191,50462,AAA Batteries (4-pack),3,2.99,05/27/19 08:14,"948 13th St, Boston, MA 02215"
192,50463,USB-C Charging Cable,1,11.95,05/27/19 22:27,"891 Forest St, San Francisco, CA 94016"
193,50464,USB-C Charging Cable,1,11.95,05/12/19 22:11,"340 North St, San Francisco, CA 94016"
194,50464,USB-C Charging Cable,1,11.95,05/12/19 22:11,"340 North St, San Francisco, CA 94016"
195,50465,USB-C Charging Cable,1,11.95,05/05/19 16:41,"30 Church St, Los Angeles, CA 90001"
196,50466,iPhone,1,700.0,05/23/19 18:56,"79 6th St, Seattle, WA 98101"
197,50467,AAA Batteries (4-pack),1,2.99,05/09/19 09:53,"520 Jackson St, Boston, MA 02215"
198,50468,27in FHD Monitor,1,149.99,05/09/19 10:20,"44 Maple St, San Francisco, CA 94016"
199,50469,Lightning Charging Cable,1,14.95,05/15/19 20:08,"715 Main St, Portland, OR 97035"
200,50470,Macbook Pro Laptop,1,1700.0,05/02/19 09:43,"647 9th St, San Francisco, CA 94016"
201,50471,27in 4K Gaming Monitor,1,389.99,05/12/19 18:50,"587 Highland St, Seattle, WA 98101"
202,50472,AA Batteries (4-pack),1,3.84,05/31/19 19:40,"771 Elm St, Boston, MA 02215"
203,50473,AAA Batteries (4-pack),2,2.99,05/07/19 16:41,"486 Elm St, Austin, TX 73301"
204,50474,USB-C Charging Cable,1,11.95,05/11/19 12:37,"610 Lincoln St, Boston, MA 02215"
205,50475,Google Phone,1,600.0,05/11/19 16:33,"552 Chestnut St, Seattle, WA 98101"
206,50476,Wired Headphones,1,11.99,05/17/19 22:24,"365 Ridge St, Atlanta, GA 30301"
207,50477,Google Phone,1,600.0,05/10/19 20:29,"536 7th St, Los Angeles, CA 90001"
208,50478,AAA Batteries (4-pack),1,2.99,05/27/19 21:02,"316 Highland St, New York City, NY 10001"
209,50479,Flatscreen TV,1,300.0,05/29/19 20:13,"386 5th St, San Francisco, CA 94016"
210,50480,AA Batteries (4-pack),1,3.84,05/11/19 13:10,"95 Forest St, Seattle, WA 98101"
211,50480,USB-C Charging Cable,1,11.95,05/11/19 13:10,"95 Forest St, Seattle, WA 98101"
212,50481,Lightning Charging Cable,1,14.95,05/10/19 16:48,"781 Hickory St, New York City, NY 10001"
213,50482,Lightning Charging Cable,1,14.95,05/18/19 15:05,"42 West St, Los Angeles, CA 90001"
214,50483,34in Ultrawide Monitor,1,379.99,05/23/19 08:39,"283 4th St, San Francisco, CA 94016"
215,50484,AA Batteries (4-pack),1,3.84,05/04/19 11:16,"68 Hill St, New York City, NY 10001"
216,50485,AA Batteries (4-pack),1,3.84,05/20/19 13:52,"573 Adams St, Seattle, WA 98101"
217,50486,USB-C Charging Cable,1,11.95,05/20/19 15:07,"878 Jackson St, Dallas, TX 75001"
218,50487,Lightning Charging Cable,1,14.95,05/06/19 18:05,"154 Wilson St, Dallas, TX 75001"
219,50488,Lightning Charging Cable,1,14.95,05/15/19 14:33,"906 Lakeview St, San Francisco, CA 94016"
220,50489,27in FHD Monitor,1,149.99,05/26/19 17:32,"314 Willow St, Los Angeles, CA 90001"
221,50490,iPhone,1,700.0,05/14/19 10:20,"701 Adams St, San Francisco, CA 94016"
222,50491,Macbook Pro Laptop,1,1700.0,05/17/19 21:03,"42 Jackson St, Boston, MA 02215"
223,50492,USB-C Charging Cable,1,11.95,05/07/19 12:40,"278 8th St, Austin, TX 73301"
224,50493,27in 4K Gaming Monitor,1,389.99,05/01/19 22:20,"766 Washington St, Seattle, WA 98101"
225,50494,Lightning Charging Cable,1,14.95,05/15/19 12:01,"875 Cherry St, Seattle, WA 98101"
226,50495,27in FHD Monitor,1,149.99,05/21/19 11:30,"767 Church St, Atlanta, GA 30301"
227,50496,USB-C Charging Cable,1,11.95,05/18/19 16:16,"69 14th St, Seattle, WA 98101"
228,50497,Flatscreen TV,1,300.0,05/07/19 18:09,"433 14th St, Dallas, TX 75001"
229,50498,USB-C Charging Cable,1,11.95,05/10/19 20:46,"559 Forest St, Atlanta, GA 30301"
230,50499,iPhone,1,700.0,05/02/19 20:20,"675 Elm St, Atlanta, GA 30301"
231,50500,34in Ultrawide Monitor,1,379.99,05/10/19 09:49,"190 South St, Los Angeles, CA 90001"
232,50501,Flatscreen TV,1,300.0,05/02/19 07:38,"163 Hickory St, Boston, MA 02215"
233,50502,USB-C Charging Cable,1,11.95,05/28/19 09:40,"929 7th St, San Francisco, CA 94016"
234,50503,27in FHD Monitor,1,149.99,05/18/19 09:58,"70 Sunset St, Boston, MA 02215"
235,,,,,,
236,50504,34in Ultrawide Monitor,1,379.99,05/16/19 16:25,"675 Meadow St, San Francisco, CA 94016"
237,50504,Apple Airpods Headphones,1,150,05/16/19 16:25,"675 Meadow St, San Francisco, CA 94016"
238,50505,AAA Batteries (4-pack),1,2.99,05/01/19 13:33,"465 14th St, Los Angeles, CA 90001"
239,50506,Wired Headphones,1,11.99,05/18/19 21:31,"567 5th St, New York City, NY 10001"
240,50507,LG Dryer,1,600.0,05/17/19 20:58,"919 North St, Seattle, WA 98101"
241,50508,Macbook Pro Laptop,1,1700,05/28/19 18:41,"686 Maple St, Austin, TX 73301"
242,50509,Lightning Charging Cable,1,14.95,05/12/19 20:00,"231 Wilson St, Los Angeles, CA 90001"
243,50510,Flatscreen TV,1,300,05/11/19 20:20,"929 Ridge St, New York City, NY 10001"
244,50511,Wired Headphones,1,11.99,05/30/19 08:34,"850 West St, Atlanta, GA 30301"
245,50512,Google Phone,1,600,05/05/19 23:15,"902 Wilson St, Portland, ME 04101"
246,50513,ThinkPad Laptop,1,999.99,05/22/19 08:22,"341 Jefferson St, Los Angeles, CA 90001"
247,50514,AAA Batteries (4-pack),1,2.99,05/23/19 11:37,"298 6th St, Seattle, WA 98101"
248,50515,AA Batteries (4-pack),2,3.84,05/23/19 10:21,"796 11th St, San Francisco, CA 94016"
249,50516,27in FHD Monitor,1,149.99,05/11/19 16:28,"725 Willow St, Boston, MA 02215"
250,50517,27in 4K Gaming Monitor,1,389.99,05/09/19 17:24,"851 North St, Boston, MA 02215"
251,50518,Vareebadd Phone,1,400,05/27/19 13:56,"682 Cedar St, Atlanta, GA 30301"
252,50518,USB-C Charging Cable,1,11.95,05/27/19 13:56,"682 Cedar St, Atlanta, GA 30301"
253,50518,Wired Headphones,1,11.99,05/27/19 13:56,"682 Cedar St, Atlanta, GA 30301"
254,50519,Apple Airpods Headphones,1,150,05/02/19 00:00,"39 Church St, Los Angeles, CA 90001"
255,50520,Apple Airpods Headphones,1,150,05/20/19 12:43,"420 13th St, Boston, MA 02215"
256,50521,Google Phone,1,600,05/17/19 19:44,"105 12th St, San Francisco, CA 94016"
257,50522,USB-C Charging Cable,3,11.95,05/21/19 13:50,"782 Center St, Los Angeles, CA 90001"
258,50523,AAA Batteries (4-pack),2,2.99,05/27/19 23:26,"479 8th St, Austin, TX 73301"
259,50524,AAA Batteries (4-pack),2,2.99,05/09/19 17:46,"909 Jefferson St, Atlanta, GA 30301"
260,50525,20in Monitor,1,109.99,05/07/19 20:20,"951 6th St, Portland, OR 97035"
261,50526,LG Washing Machine,1,600.0,05/28/19 21:51,"330 Dogwood St, Seattle, WA 98101"
262,50527,Wired Headphones,1,11.99,05/24/19 14:42,"194 Cedar St, Atlanta, GA 30301"
263,50528,34in Ultrawide Monitor,1,379.99,05/12/19 22:45,"746 5th St, Portland, OR 97035"
264,50528,Wired Headphones,1,11.99,05/12/19 22:45,"746 5th St, Portland, OR 97035"
265,50529,AA Batteries (4-pack),1,3.84,05/02/19 11:07,"825 7th St, Los Angeles, CA 90001"
266,50530,AAA Batteries (4-pack),1,2.99,05/28/19 21:39,"436 Lincoln St, Dallas, TX 75001"
267,50531,USB-C Charging Cable,2,11.95,05/11/19 19:35,"940 2nd St, Austin, TX 73301"
